Time	Value
2015-09-10 07:55:32 PDT	0.0
2017-04-19 05:08:01 PDT	0.00687319971621
2017-04-19 05:10:00 PDT	0.0416592918336
2017-04-19 05:10:56 PDT	0.00468516768888
2017-04-19 05:11:45 PDT	0.0172044858336
2017-04-19 05:12:22 PDT	0.0116751883179
